시설명,카테고리,시군구,위도,경도
도그마캣 의왕오전점,미용,의왕시,37.36230902,126.967934
도그마캣 화도점,반려동물용품,남양주시,37.6795151,127.303712
도그맘마,반려동물용품,부천시,37.48527943,126.777767
도그매니저,미용,시흥시,37.34295204,126.784998
도그맥스,카페,남양주시,37.61638836,127.221774
도그메리트 강아지분양 의정부점,반려동물용품,의정부시,37.74233958,127.047037
도그멜로우,반려동물용품,군포시,37.31576059,126.923097
도그미뇽,미용,오산시,37.18063807,127.062533
도그바게트,반려동물용품,김포시,37.64702612,126.631869
도그버디 구리점,반려동물용품,구리시,37.59881844,127.137186
도그버디 의정부제일점,반려동물용품,의정부시,37.74012663,127.050068
도그버디펜션,펜션,가평군,37.90755536,127.565783
도그비잉코리아,반려동물용품,군포시,37.3442503,126.949079
도그살롱 모모코,미용,용인시,37.27587399,127.145219
도그샵,미용,양주시,37.79225238,127.079618
도그스타 동물병원,동물병원,수원시,37.2661269,126.961252
도그아모르,미용,부천시,37.49419512,126.780159
도그앤보그,반려동물용품,시흥시,37.3649294,126.73567
도그앤현,미용,안양시,37.40185282,126.898549
도그엔조이 애견펜션,펜션,양평군,37.44880846,127.397019
도그카페,미용,안산시,37.33242368,126.86293
도그캠프,카페,김포시,37.69981733,126.660933
도그컷,반려동물용품,남양주시,37.60873462,127.151913
도그쿡,반려동물용품,성남시,37.43950836,127.173853
도그클럽,반려동물용품,하남시,37.53943173,127.197883
도그파크랜드,카페,용인시,37.31589657,127.150286
도그파파,동물병원,광주시,37.38217149,127.405017
도그팡,반려동물용품,포천시,37.9297838,127.228318
도그포즈,반려동물용품,포천시,37.80959391,127.130658
도그플러스,동물병원,김포시,37.60996386,126.724122
도그플러스 동물병원,동물병원,의정부시,37.75216372,127.071001
도그픽,반려동물용품,파주시,37.7191686,126.71131
도기랑냥이랑 광명점,반려동물용품,광명시,37.48485966,126.856395
도기랑냥이랑 대화점,반려동물용품,고양시,37.68267729,126.757197
도기랑냥이랑 무인매장 호수공원점,반려동물용품,고양시,37.65923844,126.767344
도기랑냥이랑 시흥점,반려동물용품,시흥시,37.43945411,126.792775
도기랑냥이랑 이천점,반려동물용품,이천시,37.28035892,127.433011
도기앤야옹스,미용,화성시,37.12867634,126.907641
도기파크 본사,반려동물용품,안성시,37.1119237,127.24888
도기펫,반려동물용품,시흥시,37.38425162,126.752906
도기헤븐,카페,안성시,37.0618133,127.370512
도넛드로잉,카페,성남시,37.35263577,127.100743
도농건강동물약국,동물약국,남양주시,37.60839494,127.151569
도담도담,미용,성남시,37.45170114,127.167618
도담약국,동물약국,오산시,37.16843397,127.025886
도담약국,동물약국,화성시,37.20461482,127.072046
도당메디칼약국,동물약국,부천시,37.52029605,126.793402
도도,반려동물용품,남양주시,37.73756796,127.21529
도도그루밍,미용,안양시,37.38357325,126.96489
도도버드,미용,김포시,37.6339873,126.644257
도도클라스,카페,평택시,37.1267899,127.056229
도도하개 도도하냥,반려동물용품,남양주시,37.65525693,127.244586
도듬애견미용학원,미용,의정부시,37.73769657,127.087878
도란도란동물병원,동물병원,안산시,37.30300628,126.85193
도래동물병원,동물병원,오산시,37.17090302,127.061063
도래울 약국,동물약국,고양시,37.63105818,126.871261
도래울약국,동물약국,고양시,37.63491762,126.872481
도리스,미용,하남시,37.56330336,127.189708
도병원약국,동물약국,수원시,37.27837352,127.045971
도성약국,동물약국,부천시,37.49129127,126.773996
도암정약국,동물약국,이천시,37.31932665,127.44092
도원약국,동물약국,안산시,37.33095184,126.79302
도자기공방숲 디저트카페,카페,동두천시,37.88203911,127.053929
도청약국,동물약국,수원시,37.28764021,127.056869
도촌 동물병원,동물병원,성남시,37.41462133,127.151646
도치빌 펜션,펜션,가평군,37.70578089,127.515134
도하동물병원,동물병원,화성시,37.20623881,127.074764
도하약국,동물약국,광주시,37.37063205,127.300845
독산성 세마대지,여행지,오산시,37.18506629,127.020802
독샤워,반려동물용품,성남시,37.46676118,127.136924
독스독스,반려동물용품,안양시,37.39625673,126.965371
독스마캣 김포구래점,반려동물용품,김포시,37.64451031,126.622514
독스마캣 미사강변점,반려동물용품,하남시,37.56176288,127.194501
독스마캣 안성롯데캐슬점,반려동물용품,안성시,37.01295408,127.225146
독스맘,미용,화성시,37.22307552,126.94489
독스아웃,카페,남양주시,37.64604134,127.365238
독스위시,반려동물용품,부천시,37.48345365,126.762403
독스테이션,카페,파주시,37.79517734,126.687339
독스테일,반려동물용품,수원시,37.2944455,127.056055
독스하트 삼송점,미용,고양시,37.65267981,126.896113
독앤독,미용,김포시,37.61096225,126.733652
독앤샵,미용,성남시,37.46843059,127.1415
독케어,미용,고양시,37.63833709,126.788086
독톡,반려동물용품,안산시,37.30104566,126.786975
독특한미용실,미용,고양시,37.68608636,126.724114
돌고개 휴펜션,펜션,양주시,37.7475944,126.947859
돌고래약국,동물약국,시흥시,37.37674123,126.727158
돌돌샵,미용,남양주시,37.66042723,127.177554
돌봄동물병원,동물병원,고양시,37.69906825,126.753968
돌석도예박물관,박물관,안양시,37.37904684,126.904592
돌체아띠,반려동물용품,안산시,37.3131044,126.822121
동경약국,동물약국,부천시,37.51584485,126.769874
동그라미 동물의료센터,동물병원,시흥시,37.37781802,126.789698
동그라미약국,동물약국,김포시,37.61923021,126.718503
동글몽,미용,부천시,37.50108355,126.780825
동남사료,반려동물용품,평택시,37.00042177,127.088687
동남약국,동물약국,남양주시,37.62769674,127.201733
동남약국,동물약국,안산시,37.29698917,126.862848
동남온누리약국,동물약국,부천시,37.47535571,126.795309
동네강아지,미용,양주시,37.82470167,126.982378
동네약국,동물약국,용인시,37.3107116,127.081023
동네펫 애견용품할인마트 부천점,반려동물용품,부천시,37.50143189,126.76984
동두천시민회관,문예회관,동두천시,37.90526295,127.043063
동문밀리언약국,동물약국,부천시,37.47570709,126.801106
동문솔약국,동물약국,수원시,37.2806995,127.050942
동문약국,동물약국,구리시,37.60521569,127.139534
동물병원 돌봄,동물병원,성남시,37.4002583,127.094806
동물병원 산책,동물병원,양평군,37.4960534,127.494803
동물병원 오월의산책,동물병원,안양시,37.37301635,126.95709
동물병원 이음,동물병원,용인시,37.27407962,127.071402
동물병원 Dr 정,동물병원,성남시,37.45557253,127.162577
동물병원 HADA,동물병원,김포시,37.6431986,126.624698
동물사랑동물병원,동물병원,안산시,37.34184946,126.816695
동물사랑동물병원,동물병원,수원시,37.28586561,126.980602
동물사랑병원,동물병원,부천시,37.51252671,126.753862
동물은 내친구 동물병원,동물병원,안산시,37.29705839,126.860323
동물의료법인 플러스,동물병원,수원시,37.25278675,127.073446
동물자유연대 부속 동물병원,동물병원,남양주시,37.65670841,127.355285
동물적감각,미용,평택시,36.99012182,127.122377
동물진료법인 쥬박스동물메디컬센터,동물병원,고양시,37.66946984,126.76138
동민약국,동물약국,광주시,37.41140418,127.199925
동백동물병원,동물병원,용인시,37.277388,127.152602
동백바른약국,동물약국,용인시,37.26963229,127.153588
동백키즈약국,동물약국,용인시,37.28107184,127.14424
동보약국,동물약국,성남시,37.446458,127.16516
동부약국,동물약국,고양시,37.62276407,126.835964
동삭센트럴약국,동물약국,평택시,37.02088757,127.093258
동산동물병원,동물병원,양주시,37.87109981,127.000815
동서약국,동물약국,김포시,37.64364206,126.667754
동서약국,동물약국,구리시,37.59902484,127.136419
동서약국,동물약국,부천시,37.52975338,126.786801
동성약국,동물약국,부천시,37.4974914,126.762267
동신약국,동물약국,고양시,37.61522504,126.835624
동아약국,동물약국,의정부시,37.72606654,127.053148
동아약국,동물약국,시흥시,37.34496709,126.738508
동아온누리약국,동물약국,부천시,37.526722,126.804577
동아펫,반려동물용품,김포시,37.73150972,126.641828
동원약국,동물약국,구리시,37.60208655,127.142695
동원프라자약국,동물약국,부천시,37.52757793,126.821949
동의당약국,동물약국,안산시,37.34452571,126.821297
동의샘물약국,동물약국,고양시,37.67054232,126.77332
동의세란약국,동물약국,시흥시,37.34413819,126.743094
동인동물병원,동물병원,남양주시,37.65627121,127.247027
동일약국,동물약국,남양주시,37.62581402,127.154816
동주동물병원,동물병원,안양시,37.36226346,126.962527
동진동물병원,동물병원,남양주시,37.65142908,127.306998
동천동물병원,동물병원,용인시,37.33588709,127.090696
동천약국,동물약국,용인시,37.33597414,127.093233
동탄24시동물의료센터,동물병원,화성시,37.20497072,127.073963
동탄그린약국,동물약국,화성시,37.20736724,127.073684
동탄그린약국,동물약국,화성시,37.18404096,127.106227
동탄다정약국,동물약국,화성시,37.20222199,127.097924
동탄동물병원,동물병원,화성시,37.2096454,127.05934
동탄드린약국,동물약국,화성시,37.20782089,127.111144
동탄보배약국,동물약국,화성시,37.20316786,127.096891
동탄복합문화센터,문예회관,화성시,37.20068757,127.075122
동탄센터약국,동물약국,화성시,37.19814846,127.097108
동탄센트럴파크,여행지,화성시,37.20563857,127.063581
동탄스마일약국,동물약국,화성시,37.20222199,127.097924
동탄스케치동물병원,동물병원,화성시,37.20542538,127.11255
동탄시티동물의료센터,동물병원,화성시,37.20935211,127.061809
동탄여울공원,여행지,화성시,37.19830166,127.08662
동탄우리약국,동물약국,화성시,37.20932089,127.060143
동탄중앙동물병원,동물병원,화성시,37.20033776,127.113134
동탄푸른약국,동물약국,화성시,37.20154492,127.109275
동탄프라자약국,동물약국,화성시,37.19795173,127.09824
동탄플러스약국,동물약국,화성시,37.16740529,127.107259
동탄하나로약국,동물약국,화성시,37.20817796,127.105652
동탄하나약국,동물약국,화성시,37.20823069,127.062449
동탄행복약국,동물약국,화성시,37.19815009,127.097756
동탄호수공원,여행지,화성시,37.16690281,127.102434
동탄호수동물병원,동물병원,화성시,37.16740529,127.107259
동탄호수약국,동물약국,화성시,37.17212336,127.107308
동편동물병원,동물병원,안양시,37.40671289,126.972114
동편약국,동물약국,안양시,37.41012088,126.967105
동한당약국,동물약국,포천시,37.8983469,127.204451
